story_id,story_name,synopsis,length,rating,n_votes,total_readers,author_id,author,added_on,codes,slavery,nc
10728.0,Enslavement,"In the Femslave world, Angie, a former employee of an enslavement facility, finds herself as one of the naked women awaiting the enslavement process",63867.0,7.0,4.0,30002,4248,Stavros1972  ,"Oct 18, 2015","['M+/f+', 'F+/f+', 'D/s', 'BDSM', 'slavery', 'Fantasy']",1.0,0.0
10729.0,Prisoner of the Hospital,"24-year-old Adam Monroe has so many medical problems that, between his debilitating symptoms and all the appointments he\'s forced to go to, he has very little control over his life. This story is about all the humiliating (and sometimes torturous) medical procedures and cruel/entitled doctors he is forced to deal with on a daily basis.",71969.0,9.0,1.0,18058,4249,rixile,"Oct 18, 2015","['M+/m', 'S/M', 'bondage', 'slow', 'humiliation', 'torture', 'nc', 'Forced', 'Extreme', 'RatedR', 'violent']",0.0,1.0
10730.0,Friend,"Submissive girl enslaved by dominating, mean and cruel beautiful friend seducing her father",36687.0,2.0,1.0,21932,3616,sam_boy,"Oct 18, 2015","['slavery', 'torture', 'Extreme']",1.0,0.0
10731.0,moms foot slave,"Submissive son enslaved by dominating, mean and cruel beautiful mom",22151.0,0.0,0.0,74638,3616,sam_boy,"Oct 18, 2015","['slavery', 'torture', 'Extreme']",1.0,0.0
10732.0,The Loyalty Card,When a business traveler checks in to a hotel his loyalty card tells more than he bargains for.,18711.0,0.0,0.0,21854,728,Freddie Clegg,"Oct 18, 2015","['F/m', 'F+/m', 'B/D', 'S/M', 'job', 'humiliation', 'nc', 'Serious']",0.0,1.0
10733.0,Something New,A mistake on the subway leads to a new sort of punishment.,30979.0,8.5,2.0,19387,4250,Moxie Sterra,"Oct 23, 2015","['M/f', 'exhibition', 'spanking', 'D/s', 'B/D', 'S/M', 'BDSM', 'bondage', 'consensual', 'Serious']",0.0,0.0
10734.0,Die Aequatortaufe (Germann),"It\'s a story of an old naval tradition, the equator crossing ceremony. An arrogant, beautiful, female JAG officer is forced to take part and she has to go through unbelievable humiliation and sexual abuse. She ends as a helpless slave.",167574.0,0.0,0.0,16414,3820,    blumchen100,"Oct 23, 2015","['M+/f', 'enema', 'slavery', 'Rape', 'humiliation']",1.0,0.0
10735.0,Pursuing a Fantasy,Straight guy looks to fulfill a long held fantasy and finds more than he expected.,30999.0,8.0,1.0,18622,4212,  Medium Dave,"Oct 23, 2015","['M/m', 'real', 'consensual', 'Serious']",0.0,0.0
10736.0,Supergirl - Painslut,Man captures Supergirl and has his revenge.,8735.0,0.0,0.0,20879,4251,Greg Nails,"Oct 23, 2015","['M/f', 'spanking', 'BDSM', 'spoof', 'nc', 'Heavy']",0.0,1.0
10737.0,Don\'t get jealous,Girlfriend of Mob Boss steals from him and goes on   the run.  He finds her and treats her like the bitch she   was for being jealous of his new twin girlfriend he   brought home.,67160.0,7.0,1.0,62073,3882,JAR,"Oct 23, 2015","['F/f', 'MF/f', 'bestiality', 'modification', 'nc', 'RatedXXX']",0.0,1.0
10738.0,Die Sammlerin (The Collector),A predatory cruel lesbian owner of an art gallery spots two cute young college students among her visitors. She invites the unsuspecting and reluctant girls to serve as live models for her sculptures. What she doesn\'t say ... it\'s for ever.,81165.0,0.0,0.0,23454,4186,  alphatier,"Oct 23, 2015","['F/f', 'modification', 'size', 'slavery', 'bondage', 'reluctant', 'torture', 'nc', 'Extreme']",1.0,1.0
10739.0,Winnie\'s Boarder,In retirement widowed Winnie rents a room to a lower class lady who turns Winnie into a submissive slut-bag!,6563.0,9.0,1.0,21034,867,justin benedict,"Oct 24, 2015","['F/f', 'spanking', 'BDSM', 'chastitybelt', 'real', 'humiliation', 'Serious']",0.0,0.0
10740.0,Letters from the Midwest,More submissive men are begging Shoeblossom to figure out why they are so hopelessly twisted!,61794.0,0.0,0.0,17597,3530, shoeblossom,"Oct 24, 2015","['F/m', 'cbt', 'spanking', 'BDSM', 'slavery', 'bondage', 'chastitybelt', 'humiliation', 'Heavy']",1.0,0.0
10741.0,A Devils Tale: Jacqueline\'s descent,Jacqueline down on her luck makes a bet and loses more than she thought was possible.,45660.0,8.0,1.0,21406,4252,   Steven Wilkerson,"Oct 24, 2015",['nocodesbyauthor'],0.0,0.0
10742.0, Alex\'s Initiation,A young high school girl joins the cheerleading squad.  But she is in for a world of pain when she learns about her initiation that she has to go through.,14879.0,0.0,0.0,34611,4253,keithb1002,"Oct 24, 2015","['F+/f', 'Young', 'teen', 'Rape', 'HighSchool', 'nc', 'Forced', 'Serious']",0.0,1.0
10743.0,Dear Kim,"Kim Donovan has dream of opening a drug rehab and support center in honor of her little brother.in order to try to raise funds Kim sets up a face to face meaning with the mayor of the city. mayor Cullen takes a strong interest in young pretty girl, but so douse his personal assent Madison Rize",44954.0,4.0,2.0,24432,4254, dieen young,"Oct 24, 2015","['M/f', 'F/f', 'F/f+', 'f-self', 'exhibition', 'fisting', 'lactation', 'modification', 'spanking', 'toys', 'S/M', 'BDSM', 'bondage', 'Rape', 'real', 'romantic', 'consensual', 'blackmail', 'Extreme', 'Heavy', 'violent', 'RatedXXX']",0.0,0.0
10744.0,Halloween Party Femdom,this story is about a mom and son got introduced to femdom inneed to win a halloween wager,17423.0,0.0,0.0,20705,4255,  subbie Boy,"Oct 24, 2015","['F/m', 'F+/m+', 'Young', 'spanking', 'voyeurism', 'D/s', 'S/M', 'feet', 'latex', 'spoof', 'romantic', 'humiliation', 'Serious', 'Light']",0.0,0.0
10745.0,My Little Doll,Story about the process of turning a beautiful Asian lawyer into my precious little slave doll.,70887.0,9.0,1.0,110220,369,Semiater,"Oct 24, 2015","['M/f', 'exhibition', 'spanking', 'toys', 'Swallowing', 'TitTorture', 'BDSM', 'job', 'reluctant', 'humiliation', 'Heavy']",0.0,0.0
10746.0, Being Bimbo,"For years Michelle had lived her life as Brandi, a dumb bimbo whose lifelong goal was to serve her husband sexually and be his perfect woman in every way. Now she wants her life back. Unfortunately for Michelle, Brandi is not simply an act she is a fully formed individual, and she has no intention of going away.",66534.0,9.0,1.0,63678,1281,H. Dean,"Oct 24, 2015","['M/f', 'enema', 'modification', 'size', 'toys', 'WaterSport', 'Swallowing', 'hair', 'latex', 'bondage', 'real', 'consensual', 'mc', 'nc', 'Serious', 'Hardcore', 'RatedXXX']",0.0,1.0
10747.0,Tracey visits the Travel Agent,In a world where female slavery is slowly but surely becoming the norm is it wise for Tracey to be carrying around so much cash on her way to book a holiday.,26734.0,0.0,0.0,28613,3072,    Katie Smith,"Nov 21, 2015","['slavery', 'Serious']",1.0,0.0
10748.0,Oberon\'s Latest Acquisition,"Tia a young Welsh girl working in riding stables decides after a night out to go home for a little self-bondage fun, only to find herself abducted, trained and finally sold",102686.0,0.0,0.0,29942,4256,"   Tia,Oberon & Madalina","Nov 21, 2015","['MF/f', 'spanking', 'Swallowing', 'TitTorture', 'D/s', 'slavery', 'bondage', 'Rape', 'reluctant', 'nc', 'Forced', 'Heavy', 'violent']",1.0,1.0
10749.0,Piggy,A sadistic lesbian seizes the opportunity to turn a friendly coworker into her helpless slave.,93922.0,8.5,4.0,63643,3531, Darinost,"Nov 21, 2015","['M/f', 'M+/f', 'F/f', 'bestiality', 'fisting', 'scatology', 'toys', 'BDSM', 'slavery', 'bondage', 'Rape', 'humiliation', 'torture', 'nc', 'Extreme']",1.0,1.0
10750.0,Cum & Tights,Erin Follows Orders Otherwise She Will Be Exposed Publicly,14988.0,0.0,0.0,13979,4257,  kiitykatt,"Nov 21, 2015","['M/f', 'transgender', 'bondage', 'blackmail', 'Light']",0.0,0.0
10751.0, Degradation or liberation ?? My facinating journey towards the whoredom!,"Chronicles of events of a shy, simple, introvert, mischievous girl from a middle class family becoming a real life whore, connecting her subconscious with the living mind!",69847.0,5.0,2.0,65133,4258,Nisha,"Nov 21, 2015","['M/f', 'bestiality', 'interracial', 'lactation', 'Young', 'spanking', 'Swallowing', 'TitTorture', 'slavery', 'Rape', 'college', 'HighSchool', 'job', 'humiliation', 'blackmail', 'torture', 'Forced', 'Serious', 'Hardcore']",1.0,0.0
10752.0,Beating the Odds and the Evens,"Back in the 30\'s a wealthy self-made man has the opportunity to take in two runaway sisters. He hires them to work for him, but lets them know they\'ll be punished if they perform badly. The three have a wonderful time \""playing\"" together most of the time, but the girls find life is not all roses.",64251.0,0.0,0.0,21791,3834, Banshee,"Nov 21, 2015","['M/f+', 'enema', 'exhibition', 'fisting', 'spanking', 'teen', 'Swallowing', 'BDSM', 'historical', 'romantic', 'consensual', 'reluctant', 'RatedXXX']",0.0,0.0
10753.0,Celina\'s Abduction,Young Sex Starved Asian Girl Finally Finds Love Only To Have It Ripped Away From Her Along With Every Shred Of Pride She Ever Had. For Lovers of Asian Girls Who Think They Make The Best Sex Slaves Ever.,376338.0,0.0,0.0,102038,4259, Gregory,"Nov 22, 2015","['M/f', 'M+/f', 'M+/f+', 'incest', 'interracial', 'Young', 'spanking', 'toys', 'TitTorture', 'S/M', 'BDSM', 'slavery', 'lingerie', 'bondage', 'Rape', 'Fantasy', 'romantic', 'consensual', 'reluctant', 'humiliation', 'blackmail', 'torture', 'nc', 'Forced', 'Serious', 'RatedR', 'RatedXXX']",1.0,1.0
10754.0,Double Dildo pants for Sabrina,Sabrina has to wear double dildo pants at school as soon as she turns 18,13382.0,0.0,0.0,43501,2386,A.Broadsword,"Nov 22, 2015","['M/f', 'exhibition', 'BDSM', 'bondage', 'chastitybelt', 'college', 'reluctant', 'Light']",0.0,0.0
10755.0,Katie\'s Place,An overnight stay in a cell owned by a young dominatrix leads to obsession and then complete submission.,106263.0,10.0,2.0,22646,4016, Andrea Jordan,"Nov 22, 2015","['F+/m', 'BDSM', 'slavery', 'lingerie', 'bondage', 'consensual', 'Light']",1.0,0.0
10756.0,The Bronze Horse,"Young girl goes on holiday to Africa and is kidnapped by Bandits.   She is found wandering in desert by an Aboriginal man who captures her.   He rides her back to his village then uses her as a horse to plow and pull carts.  Many more adventures follow, some good, some bad, as she is forced to accept her fate as a horse.",84307.0,7.0,2.0,102674,3882,JAR,"Nov 22, 2015","['M/f', 'M/f+', 'M+/f', 'M+/f+', 'F/f', 'lactation', 'modification', 'pregnant', 'slavery', 'Fantasy', 'Forced', 'Extreme']",1.0,0.0
10757.0,Forced to All-Fours,Gwen becomes Brooke\'s Pet Slave,25409.0,7.5,3.0,73351,4260, Edward Frost,"Nov 22, 2015","['F/f', 'bestiality', 'modification', 'Young', 'teen', 'toys', 'BDSM', 'bondage', 'HighSchool', 'real', 'humiliation', 'torture', 'nc', 'Forced', 'Extreme', 'Heavy', 'Serious', 'Hardcore', 'RatedR', 'violent', 'RatedXXX']",0.0,1.0
10758.0, Dancer,dancer girl is kidnaped off her patio and turned into sex slave,59519.0,0.0,0.0,62435,3849,   Maso Mark,"Nov 22, 2015","['M/f', 'TitTorture', 'B/D', 'BDSM', 'slavery', 'bondage', 'Rape', 'real', 'torture', 'nc', 'Extreme', 'Heavy', 'Hardcore', 'RatedXXX']",1.0,1.0
10759.0,The Famous Four and the Ox,"Yet another guest visits the quartet of eccentrics on their remote farm, and once more they do their best to cater for the bizarre yearnings of their clients. This time, a tall and powerfully built young man desires \'useful work\' as a draught animal...",79678.0,0.0,0.0,15231,1384,jan311648,"Nov 22, 2015","['MF/m', 'real', 'consensual', 'Serious']",0.0,0.0
10760.0,"Lady Blackrook, Victorian Adventuress: En Pointe!!",While trying to escape with vital information our heroine is abducted and subjected to a heinous death trap torture!!,23020.0,8.0,3.0,30421,3032,       Gincrack,"Nov 26, 2015","['M/f', 'M+/f', 'S/M', 'BDSM', 'bondage', 'gothic', 'historical', 'spoof', 'humiliation', 'torture', 'nc', 'Forced', 'Heavy']",0.0,1.0
10761.0,First Night,This is a sequel to my story \'Chance Encounter\'. While not absolutely necessary I do advise reading that story first.,31073.0,10.0,3.0,17609,2499, Onewhoadores,"Nov 26, 2015","['F/m', 'D/s', 'feet', 'romantic', 'consensual', 'Serious']",0.0,0.0
10762.0, Lottery winning toilet,Greg wins enough money to act out his biggest fantasy,34044.0,10.0,2.0,41349,4261,  Wirralguy86,"Nov 26, 2015","['M/m', 'scatology', 'WaterSport', 'Swallowing', 'BDSM', 'slavery', 'bondage', 'consensual', 'nc', 'Heavy']",1.0,1.0
10763.0, Making Yasmin Talk,"Young secretary, Yasmin Hamad is unwise in her choice of lover. Then her cousin Meena gets caught up in the cruelty of her interrogation too.",97797.0,9.0,3.0,80500,677,Cortez,"Nov 26, 2015","['M/f+', 'Young', 'TitTorture', 'BDSM', 'real', 'torture', 'nc', 'Extreme', 'violent']",0.0,1.0
10764.0,My Lesbian Slut,Veronica Price was at a clients house when the client kidnaps her and tortures her.,2033.0,1.5,5.0,35420,4262, Lezbobdsmcraz,"Nov 26, 2015","['F/f', 'F+/f', 'F+/f+', 'Young', 'toys', 'TitTorture', 'D/s', 'B/D', 'BDSM', 'latex', 'slavery', 'lingerie', 'bondage', 'job', 'Fantasy', 'torture', 'Forced', 'Serious', 'Light']",1.0,0.0
10765.0,The Abduction and Sale of Mary Beth,"Sold into slavery by her husband after filing divorce, Mary Beth is abducted from her home and ultimately transferred to a new owner in Mexico.",94644.0,9.0,1.0,134533,4263,   LADY TRESSA,"Nov 26, 2015","['M+/f+', 'slavery', 'job', 'torture', 'nc', 'Forced', 'Heavy']",1.0,1.0
10766.0,Store Girl,"True, personal story of something that happened to me that,well, just doesn\'t happen to guys like me...ever.",19917.0,0.0,0.0,26344,4264,      Ryan,"Nov 26, 2015","['M/f', 'spanking', 'TitTorture', 'real', 'documentary', 'consensual', 'Heavy']",0.0,0.0
10767.0,Taught a lesson by the ladies next door,Chris lets his lust get the better of him and taught a hard lesson in respecting the boundaries of women by his 3 gorgeous neighbours.,85511.0,9.5,3.0,62641,4265,Chris Foley,"Nov 28, 2015","['F/m', 'F+/m', 'cbt', 'spanking', 'D/s', 'romantic', 'consensual', 'humiliation']",0.0,0.0
10768.0,The New Life and Slavery of Chinese Twins,Twins are purchased from family and converted to slavery.,225602.0,9.0,1.0,74107,4266,   Seeker 111,"Nov 28, 2015","['M/f', 'M/f+', 'F/f', 'F/f+', 'F+/f', 'cbt', 'enema', 'fisting', 'incest', 'lactation', 'modification', 'pregnant', 'snuff', 'spanking', 'teen', 'toys', 'voyeurism', 'WaterSport', 'Swallowing', 'TitTorture', 'BDSM', 'feet', 'slavery', 'lingerie', 'bondage', 'chastitybelt', 'Rape', 'Fantasy', 'consensual', 'reluctant', 'mc', 'humiliation', 'torture', 'Forced', 'Extreme', 'RatedXXX']",1.0,0.0
10769.0,Dog Dreams,"A frightening and terrible, but arousing and compelling, dream I had. It will come true for me at some time, I am sure. I dread that time coming.",12675.0,8.0,5.0,51466,4267,   Erica Bennet,"Nov 28, 2015","['F+/f', 'bestiality', 'Swallowing', 'S/M', 'BDSM', 'slavery', 'bondage', 'real', 'nc', 'Forced', 'Extreme', 'RatedXXX']",1.0,1.0
10770.0,Erica vs. Cindy death match,I challenge a new friend Cindy to a fight to the death. And it\'s winner take ALL!,26261.0,8.0,2.0,24682,4267,   Erica Bennet,"Nov 28, 2015","['F/f', 'exhibition', 'snuff', 'WaterSport', 'S/M', 'BDSM', 'bondage', 'real', 'consensual', 'Heavy', 'violent', 'RatedXXX']",0.0,0.0
10771.0,Erica deconstructed,"Domme Erica\'s curiosity about how the submissive feels leads her to confide in a Domme friend. The friend decides to show her decisively and permanently. Erica\'s curiosity is fully satisfied . . . but we know what curiosity did to the cat, don\'t we?",28052.0,8.0,4.0,78161,4267,   Erica Bennet,"Nov 28, 2015","['F+/f', 'exhibition', 'modification', 'Young', 'teen', 'BDSM', 'slavery', 'bondage', 'real', 'nc', 'Forced', 'Extreme', 'Heavy', 'Hardcore', 'violent', 'RatedXXX']",1.0,1.0
10772.0, Nikki gets fucked,Housewife tricked into depravity,17515.0,9.5,4.0,82041,4268, Brian,"Jan 3, 2016","['M+/f', 'exhibition', 'interracial', 'modification', 'spanking', 'Swallowing', 'TitTorture', 'BDSM', 'reluctant', 'Forced', 'Serious']",0.0,0.0
10773.0,Daphne,,15688.0,9.0,10.0,33698,4269,Paul Glanville,"Jan 3, 2016","['M/f', 'BDSM', 'Fantasy', 'consensual', 'torture', 'Extreme', 'Heavy', 'violent']",0.0,0.0
10774.0,By the Second,"A south Texas cowgirl, a self proclaimed nympho humiliation pain slut, finds herself in quite a stir as she follows her doms/dommes orders to self-torment/please herself.",97695.0,9.0,1.0,29718,3729,  Breanne Erickson,"Jan 3, 2016","['MF/f', 'incest', 'spanking', 'toys', 'S/M', 'real', 'consensual', 'Serious']",0.0,0.0
10775.0,Sarah\'s Friend,A chance encounter leads Amy into a new kind of relationship that develops her love of bondage and her love of other girls.,74341.0,8.0,1.0,29057,4016, Andrea Jordan,"Jan 3, 2016","['F/f', 'BDSM', 'lingerie', 'bondage', 'chastitybelt', 'real', 'romantic', 'consensual', 'Light']",0.0,0.0
10776.0,One Day in Germany,"James spices up a business trip with a German student who is offering day long face sitting in a smother box. Two days later and he\'s still with her, increasingly restrained with both chains and her body and finding it impossible to leave.",83737.0,9.5,2.0,17920,4016, Andrea Jordan,"Jan 3, 2016","['F/m', 'BDSM', 'lingerie', 'bondage', 'real', 'consensual', 'Light']",0.0,0.0
